lat,lng,pop
52.5883,14.6667,18125.0
26.3011,127.7931,17038.0
-1.4469,-45.7169,18505.0
47.3855,34.9879,18468.0
27.826,-82.3761,18515.0
-20.8728,-48.2969,18428.0
48.9502,-122.4545,18512.0
36.014,-5.606,18466.0
55.4614,38.4422,18297.0
45.6833,8.7,17919.0
44.0881,12.3933,17744.0
10.9,125.0,18071.0
21.4411,40.4975,18468.0
15.18,-7.28,18459.0
30.4106,-88.6568,18490.0
49.2099,17.5308,17592.0
41.5175,-81.4534,18487.0
-13.1519,-41.7728,18473.0
30.2829,-91.9043,18484.0
-2.8728,-67.8019,18478.0
-32.2378,-53.0869,18470.0
-14.9508,-49.5489,18458.0
45.55,8.9833,17176.0
31.7475,54.2042,18464.0
44.9261,-93.4056,18468.0
32.0247,-8.9153,18335.0
51.18,32.8269,18441.0
46.7769,21.125,18322.0
45.7606,9.7969,17903.0
45.7333,12.2333,17879.0
52.3395,21.1959,17586.0
41.207,-73.4401,18463.0
41.281,-84.3661,18460.0
46.72,25.59,18377.0
-40.625,175.2833,17670.0
-6.83,-35.2469,18332.0
41.6895,2.4897,18176.0
41.5444,2.267,16804.0
56.5,39.6833,18433.0
49.4261,31.2806,18401.0
41.3738,-71.9034,18445.0
18.15,-96.7333,18316.0
-8.8978,-35.1478,18180.0
47.7958,38.4801,18413.0
53.365,-1.544,18233.0
49.4092,38.1619,18417.0
-4.7128,-37.355,18392.0
-13.0369,-46.7719,18410.0
-4.1419,-40.5819,18385.0
53.6344,-1.7489,18346.0
45.8275,-88.0599,18432.0
48.1411,16.4786,18026.0
40.7877,-74.7918,18429.0
50.4167,4.3167,17801.0
59.575,10.7319,18290.0
-24.1128,-49.4639,18414.0
47.0178,28.7625,17210.0
9.9167,125.6667,18350.0
37.5904,-84.2898,18423.0
52.0808,4.7486,17954.0
34.6566,-99.3051,18418.0
-15.0378,-41.26,18383.0
51.3192,4.8564,17931.0
23.65,89.0333,17533.0
50.3761,13.2714,18133.0
45.5089,12.0363,17774.0
29.2153,-99.7782,18406.0
33.2886,130.1103,18215.0
50.7333,5.6833,17767.0
-12.7608,-43.95,18389.0
-11.7969,-49.5289,18399.0
51.9,21.6167,17602.0
30.5125,-97.7388,18399.0
13.8667,-89.85,18101.0
57.9333,55.3333,18366.0
-9.0458,-36.8458,18360.0
39.7839,16.3189,18270.0
43.2122,44.8231,17734.0
41.4036,-81.8219,18382.0
43.1953,140.7836,18252.0
42.0655,-70.8014,18380.0
-15.865,-50.8678,18371.0
35.1056,-3.8503,18271.0
42.87,74.48,18332.0
54.3833,19.8333,16992.0
-20.835,-40.7289,18123.0
39.0851,-74.8336,18365.0
42.9119,143.0508,18329.0
41.4499,-72.8189,18360.0
51.7535,4.1647,18050.0
51.2833,13.55,18218.0
59.9871,11.2402,18263.0
-3.9508,-40.4728,18348.0
46.3158,-120.0059,18352.0
32.4961,35.4989,18200.0
24.9232,104.7218,18154.0
37.0064,136.7781,18275.0
-5.3219,-41.5528,18336.0
-7.79,-35.0908,18156.0
-7.9328,-39.2958,18331.0
48.25,11.65,17711.0
44.9833,7.4667,18322.0
50.9128,9.1889,18122.0
52.4167,31.3167,18311.0
42.5164,-7.5161,18242.0
8.5956,124.4054,17920.0
-15.8978,-52.2508,18305.0
48.7503,2.5097,16487.0
40.2417,-75.3387,18330.0
25.974,105.4233,18203.0
29.9653,-81.4898,18327.0
41.9951,-88.6812,18322.0
16.1619,120.9389,18276.0
38.9133,-77.3969,18321.0
-27.2144,-61.1881,18297.0
-7.9028,-35.9878,18222.0
35.3667,138.9833,18181.0
41.7907,-72.8538,18312.0
14.8764,101.7202,18209.0
37.1095,-120.2349,18310.0
40.804,-73.1258,18309.0
35.62,11.0,17850.0
42.8833,-79.25,18306.0
58.15,8.0667,17981.0
-7.0769,-36.0608,18272.0
-35.1864,-59.0961,18278.0
-28.0228,-48.6128,18138.0
33.82,-4.41,16739.0
51.6594,103.7061,18287.0
41.7652,26.203,18263.0
42.8124,-70.8878,18289.0
-20.7136,-48.5411,18245.0
51.4,12.2167,18066.0
15.0486,-91.64,17209.0
-14.895,-41.9689,18269.0
40.5844,-79.9534,18282.0
52.1667,9.25,18130.0
20.8333,-98.285,18157.0
34.36,-4.81,18147.0
44.6611,24.2639,17871.0
41.6328,2.1675,17797.0
39.8389,69.5275,18244.0
39.4692,3.1481,18164.0
50.5094,12.4,17947.0
51.2563,7.7562,17737.0
18.75,99.1167,17857.0
13.65,78.6333,17535.0
11.6206,124.3794,17954.0
32.3979,-94.8603,18265.0
35.3364,139.1233,18204.0
49.0517,8.2603,18123.0
18.05,120.6833,18010.0
25.9644,105.3376,18130.0
45.0453,25.8658,17981.0
15.5667,77.9167,17890.0
31.1717,-5.6489,18235.0
37.1229,-80.5587,18249.0
35.3267,139.1564,17062.0
45.4322,-65.9462,18245.0
-27.65,25.59,17122.0
33.4269,130.5231,17455.0
31.7544,-95.6471,18243.0
43.135,-75.3404,18243.0
40.0428,-86.8975,18242.0
51.423,-0.424,18041.0
36.4943,-86.8709,18241.0
49.12,18.3306,17810.0
47.7358,-3.4311,17790.0
17.4031,79.8567,17685.0
-14.7558,-43.9319,18226.0
11.6167,124.9833,18136.0
12.531,124.487,17641.0
29.7844,-98.7289,18232.0
39.0153,141.6294,18153.0
62.3,27.1583,18220.0
27.2977,-81.3715,18227.0
50.4931,2.9581,17399.0
9.6,124.0167,17855.0
51.5924,19.1332,18029.0
46.3769,18.131,17995.0
45.1,7.5167,16811.0
50.9167,4.3,16347.0
-2.4697,29.5814,16695.0
-29.55,-55.1308,18205.0
41.198,36.726,18003.0
26.908,87.926,17491.0
-19.8008,-41.7128,18170.0
43.7667,59.0333,18196.0
53.1667,7.55,18032.0
26.5744,88.6052,17215.0
45.2014,-93.692,18204.0
39.9934,-75.5478,18204.0
45.5622,-73.1917,18200.0
34.8522,-92.4,18199.0
12.7778,101.6483,17764.0
-14.9758,-41.4108,18187.0
24.1996,88.0077,17137.0
43.7981,-70.4056,18195.0
35.8231,51.6242,18146.0
43.1667,46.0,17970.0
-15.8658,-56.0769,18186.0
52.5167,13.6667,17636.0
34.4667,-5.3,18081.0
53.9356,10.3089,17267.0
53.4167,11.8333,18037.0
51.5636,5.4608,17893.0
-10.6519,-68.5039,18174.0
46.25,6.95,17563.0
49.548,17.7347,17818.0
41.1878,-80.753,18176.0
47.5185,7.6928,16621.0
-3.9022,-61.3714,18171.0
-26.1058,-50.3219,18129.0
-11.1542,-42.0814,18140.0
-17.315,-53.215,18164.0
41.7404,-71.1612,18165.0
44.8893,-91.9084,18159.0
42.1394,-83.1929,18157.0
20.5,-103.1667,17955.0
51.0958,4.5061,17385.0
44.1786,142.4006,18138.0
47.62,-65.65,18154.0
19.4333,-104.3,18138.0
41.4032,-73.5985,18153.0
-5.6278,-63.1828,18152.0
10.196,125.5328,18051.0
-23.3861,-45.6622,18125.0
43.8567,11.1636,17914.0
-18.8389,-50.1208,18138.0
49.3494,7.2594,17577.0
46.7333,-71.4667,18141.0
43.0975,-78.8831,18140.0
-5.7328,-39.0078,18127.0
-5.5039,-41.3228,18134.0
35.0189,58.7833,18120.0
-4.3719,-70.1919,18133.0
43.6091,-72.9782,18131.0
7.9667,124.3833,18046.0
45.5543,12.2994,17447.0
44.5256,10.8664,17590.0
-31.9667,-60.9167,18115.0
17.5388,120.7167,17953.0
-8.9639,-37.6278,18083.0
45.4333,10.8333,17694.0
-22.5269,-43.7328,17935.0
32.839,-115.5719,18120.0
30.121,-93.7616,18118.0
40.0186,119.7878,17822.0
37.6043,109.9024,18024.0
45.266,-93.62,18113.0
41.3398,-72.6278,18113.0
35.6613,111.1049,17578.0
32.3833,51.5147,17966.0
45.4833,10.8667,17236.0
38.7581,-85.3974,18109.0
-4.8569,-39.5769,18088.0
38.2497,-85.6383,18105.0
26.2884,-98.3098,18105.0
-7.2678,-35.6128,18042.0
42.9467,-87.8641,18104.0
15.8281,80.1929,17581.0
42.3435,-88.1058,18100.0
50.8833,3.8833,17723.0
-37.0167,-57.1333,18089.0
48.4264,-123.3228,18094.0
35.2478,36.5725,17578.0
36.1231,37.3369,17767.0
51.0542,4.6294,17584.0
-10.4086,-36.4339,18011.0
47.8333,12.9667,16939.0
12.15,122.0,17802.0
38.7887,-76.9733,18080.0
37.5,14.3833,18040.0
-6.6019,-44.0769,18067.0
50.9833,13.8667,16576.0
38.583,-90.5065,18073.0
18.65,79.6667,17927.0
-17.2858,-42.73,18055.0
53.0667,19.45,16558.0
28.4059,-97.7494,18068.0
42.2129,-88.2493,18067.0
36.1728,-81.139,18066.0
9.744,124.576,17778.0
9.2333,126.1667,17924.0
50.8997,7.8667,17739.0
14.1941,-89.7913,17574.0
43.019,-71.5681,18061.0
11.1728,122.8267,17795.0
41.8083,-88.3413,18057.0
-7.3589,-41.1378,18035.0
-32.8,-71.1667,17988.0
33.781,-84.6485,18054.0
-26.0169,-51.3469,18040.0
40.6278,14.3736,16405.0
37.5187,-77.5713,18052.0
-10.9539,-40.5758,18039.0
14.8122,-91.4944,17186.0
41.9593,-87.9433,18044.0
50.5453,7.2519,17614.0
41.6581,-81.4323,18042.0
43.469,-88.8308,18041.0
43.3547,-2.8472,17701.0
48.0181,38.2563,18024.0
47.4892,18.3164,17802.0
42.4017,-8.8067,17635.0
50.0688,8.5301,16936.0
37.015,68.4672,18000.0
-23.8619,-49.1372,18015.0
36.4792,140.3764,17916.0
40.9961,17.2203,18022.0
28.008,-82.6964,18016.0
39.4775,-88.3624,18016.0
43.405,4.9886,16569.0
52.8,51.1667,17990.0
49.9646,8.3464,16807.0
-5.0569,-73.8515,18000.0
-32.7564,-63.7889,18000.0
19.1833,-70.1,17864.0
51.3867,5.4456,17247.0
40.4721,-90.6816,18006.0
37.25,-1.8667,17700.0
33.8186,-84.3254,18002.0
40.75,14.78,17051.0
41.7008,2.72,17788.0
18.1167,121.4,17944.0
33.9931,-81.0932,17998.0
52.65,16.8167,17895.0
-20.84,-42.6569,17946.0
45.9167,10.8833,17716.0
-22.2919,-51.9064,17979.0
40.4833,-3.9667,17310.0
33.3335,-3.7077,16388.0
33.45,-84.4709,17991.0
-9.3828,-35.8419,17988.0
31.8194,-106.5943,17978.0
7.3903,-73.5003,17965.0
43.3831,5.1642,17425.0
51.0761,4.2803,17452.0
47.4,47.25,17968.0
11.1667,-1.15,17924.0
51.9833,22.8,17117.0
29.8447,-90.1021,17968.0
-6.7289,-38.4489,17929.0
11.1167,125.2167,17842.0
40.9964,15.6558,17878.0
13.0667,123.6,17795.0
-14.0669,-39.6408,17947.0
26.4765,-81.8193,17961.0
8.6892,-73.6653,17910.0
40.2,16.6667,17694.0
52.2953,5.1622,17202.0
48.2167,10.0833,17473.0
42.1295,-70.91,17953.0
50.747,6.4907,17532.0
-26.37,-50.1439,17928.0
51.0589,8.7967,17808.0
30.6642,-91.1634,17949.0
30.8194,-81.7217,17949.0
20.4674,-102.9248,17893.0
26.8394,109.177,17878.0
51.934,1.266,17684.0
25.933,-81.6993,17947.0
45.6194,5.2331,16169.0
-9.83,-36.7378,17771.0
40.8815,-85.5053,17942.0
21.128,-102.006,17915.0
-7.0678,-36.5778,17902.0
27.87,-97.2077,17940.0
18.1519,-65.8204,17939.0
40.104,-75.2483,17938.0
16.4523,102.7225,17564.0
50.7525,6.8378,17619.0
55.6147,36.9872,17651.0
49.5217,9.3233,17796.0
44.5,0.1653,17534.0
-24.185,-48.5328,17879.0
-2.12,-79.69,17806.0
45.2333,11.75,17572.0
-31.95,141.4667,17814.0
14.2532,13.1108,17897.0
40.6686,-73.5104,17915.0
52.65,42.7333,16409.0
-7.6139,-72.8958,17910.0
11.4667,124.4833,17662.0
35.9096,-81.5247,17913.0
51.1264,15.9198,16479.0
-9.6844,-36.3042,17818.0
38.5117,-90.3574,17912.0
42.0031,-5.6742,17523.0
38.776,-76.0702,17911.0
52.5167,6.4167,17813.0
50.6333,5.8,17598.0
58.3833,42.35,16911.0
41.1842,-73.7726,17905.0
40.5004,95.8,17886.0
-8.9408,-72.7919,17897.0
-2.2325,29.7803,17051.0
43.1848,13.7955,16068.0
9.1333,124.6833,17569.0
20.4,-98.2,17837.0
32.4719,-83.7282,17894.0
39.7097,-91.3939,17884.0
51.5,7.6167,17118.0
32.7333,-5.5167,16157.0
-24.6925,-48.0022,17851.0
-5.6128,-38.7669,17863.0
44.2124,-88.4272,17873.0
45.4156,-122.6349,17872.0
53.5042,10.4792,16447.0
40.9902,-73.7773,17871.0
60.1912,11.9992,17851.0
-15.9169,-46.1058,17862.0
-18.1269,-40.3628,17849.0
30.1585,-96.3964,17863.0
30.4082,-88.7861,17862.0
34.2833,-4.3167,17747.0
44.9222,-123.3131,17859.0
33.8789,-117.3686,17859.0
-31.9,152.45,16197.0
39.3831,118.7119,16959.0
49.2667,6.7833,17190.0
37.2833,15.0167,17741.0
32.7554,-97.4605,17851.0
48.1208,-1.6036,17312.0
56.1855,50.8944,17815.0
-6.7558,-43.0239,17841.0
41.6464,1.1394,17649.0
-23.1808,-46.395,17794.0
49.2833,6.8167,17218.0
-22.7228,-44.1358,17826.0
5.9639,-75.9775,17804.0
38.9964,-3.3731,17845.0
35.4344,137.1308,17536.0
9.9096,-84.262,17411.0
34.8069,-82.2271,17844.0
35.7918,-78.4955,17843.0
41.3308,15.7114,17675.0
38.9667,17.1,17832.0
24.6076,114.9939,17534.0
40.8167,-76.2004,17840.0
34.7683,-96.6689,17840.0
46.8,21.65,17735.0
42.6513,26.9855,17808.0
38.2833,113.867,17610.0
37.5777,110.0658,17689.0
36.0608,113.4128,17622.0
55.99,40.0167,17799.0
-2.4695,30.65,16890.0
48.6981,2.1875,15844.0
38.8008,26.9728,17578.0
35.9527,-85.0294,17825.0
-46.55,-68.95,17821.0
49.3589,6.1886,16633.0
17.954,120.527,17626.0
45.611,9.1478,16929.0
47.5533,7.9472,17144.0
-20.9628,-42.0408,17760.0
-3.3339,-43.5278,17799.0
51.9667,8.6667,17286.0
-12.7278,-39.1819,17664.0
46.9061,6.3547,17393.0
39.0394,-76.9211,17812.0
39.0833,-3.6167,17771.0
12.6287,101.4399,17116.0
55.1333,27.6833,17790.0
-23.3972,-47.0028,17646.0
14.6206,-91.5961,17268.0
35.0968,33.3773,16774.0
41.225,-73.6678,17803.0
-30.95,-59.8,17791.0
40.5929,-74.3151,17801.0
47.1931,7.3958,17140.0
11.7333,124.05,17534.0
-2.8639,-44.0389,17783.0
50.842,-1.12,17789.0
37.8439,-122.1225,17783.0
36.2861,5.6071,17667.0
37.7436,-0.8497,16935.0
16.7833,121.0833,17691.0
4.35,18.6,17667.0
37.442,103.3811,17663.0
-13.4869,-39.0439,17730.0
38.4264,140.3144,17435.0
54.0,27.2833,17701.0
41.6353,19.7131,17086.0
30.4138,-87.0261,17760.0
-28.2225,153.5386,16167.0
52.5867,-1.1617,17189.0
40.3653,-80.652,17753.0
35.5307,105.0207,17639.0
27.0782,105.5256,17533.0
-9.1269,-37.605,17719.0
28.7921,-81.7353,17749.0
31.2414,-6.1283,16956.0
32.6314,-8.4147,17593.0
39.8741,-75.5135,17745.0
45.7796,-111.1751,17743.0
-11.1,-38.5169,17602.0
13.8174,99.883,17298.0
42.4333,-8.6667,17230.0
-15.1019,-44.0919,17720.0
51.9042,4.1639,17182.0
40.1125,-8.2469,17604.0
18.5667,-70.8833,17647.0
-23.4136,-58.9144,17727.0
42.0627,-71.2461,17727.0
-13.5458,-42.4908,17702.0
36.6718,4.1918,17161.0
9.6333,124.0333,17418.0
42.8182,-78.8326,17720.0
8.6,123.4667,17453.0
40.7823,-73.4088,17716.0
49.1597,5.3828,17161.0
41.7904,0.8056,17409.0
-7.4819,-36.135,17670.0
-6.0339,-37.02,17692.0
42.2573,-71.4687,17710.0
20.8834,-156.5059,17708.0
38.725,-77.4472,17708.0
33.2184,-92.664,17706.0
50.7022,-119.2722,17706.0
38.7553,-8.9608,17569.0
17.0589,122.43,17684.0
42.2567,-72.5793,17703.0
-44.033,171.772,17700.0
-20.2839,-42.3408,17639.0
-7.3108,-50.0478,17697.0
20.1297,-99.2286,17153.0
20.8833,-98.2,17618.0
50.6167,5.6833,16495.0
34.6744,132.5383,17669.0
-4.1939,-40.4769,17593.0
45.6,12.2333,16957.0
11.1167,124.4667,17522.0
11.769,121.9189,17507.0
35.2976,108.0347,17484.0
37.7394,-1.1881,17225.0
-6.8378,-40.5789,17671.0
49.2339,-124.805,17678.0
48.9797,1.9739,15982.0
13.6575,6.6958,17525.0
9.6333,123.4333,17525.0
29.9122,53.3083,17642.0
16.1,-97.15,17583.0
-2.6208,-60.9439,17671.0
-24.2208,-48.7658,17646.0
2.5103,-76.4019,17611.0
2.0833,11.4833,17637.0
39.9543,-77.5668,17667.0
44.3833,11.3333,17503.0
15.2128,-91.6342,17549.0
31.8514,-6.9658,17572.0
-27.9956,153.322,16864.0
33.7436,-116.8872,17663.0
18.6,-70.92,17620.0
51.6183,5.4364,17104.0
15.5333,80.0,17041.0
43.6547,-93.3642,17656.0
69.1983,33.4561,17605.0
40.7586,-74.417,17654.0
33.6333,-5.5833,16651.0
28.6295,-81.3717,17652.0
11.9833,124.8167,17579.0
13.4333,-87.9667,17598.0
-37.2463,-73.3175,17597.0
13.9297,100.7375,15881.0
29.9101,-90.0515,17647.0
38.0833,-3.7667,17498.0
39.9333,18.3667,17525.0
40.2758,-75.2895,17646.0
53.85,46.35,17630.0
19.2167,-96.9667,17428.0
50.4297,7.5703,16940.0
52.1243,20.6654,16419.0
39.3026,9.2031,17562.0
36.5483,3.8942,17320.0
41.8005,-87.9273,17637.0
-4.0696,37.72,17455.0
36.4008,106.7351,17608.0
13.0667,-3.0667,17590.0
41.7667,12.7167,17201.0
35.3697,36.38,17313.0
33.933,-118.0625,17630.0
50.5486,13.7754,17103.0
55.801,-4.389,17610.0
-3.3958,-42.2039,17587.0
52.1992,9.4653,17465.0
5.4906,-70.4092,17626.0
41.9361,-87.8794,17627.0
40.7495,-73.4856,17627.0
30.7,-8.15,17409.0
41.6804,2.2833,16733.0
35.7422,139.2575,17016.0
40.6743,-73.4358,17622.0
-6.7469,-35.5189,17594.0
41.6741,-72.8575,17619.0
17.2667,81.85,16389.0
-10.7408,-40.1328,17583.0
-4.75,-44.9333,17595.0
43.4058,6.0617,17364.0
-37.8778,-67.7917,17584.0
48.6747,9.3817,16268.0
16.65,76.5333,17346.0
41.3948,-74.184,17606.0
40.3833,16.55,17602.0
47.4688,84.8646,17600.0
40.1986,-92.5753,17602.0
35.0323,-120.4991,17601.0
50.2275,5.3444,17455.0
-38.0167,144.4167,16355.0
42.2255,-71.5378,17598.0
-8.5,-41.0,17586.0
50.5,4.35,17287.0
43.5644,11.5328,16812.0
45.5139,9.2844,17016.0
13.8,120.15,17437.0
16.3,80.2667,16365.0
40.9284,-111.8849,17587.0
47.1833,19.3167,17481.0
12.6667,-0.5833,17489.0
34.4813,136.8434,17421.0
21.2389,-104.9,17573.0
51.1081,10.6467,17441.0
40.1115,-75.2977,17582.0
43.7034,-70.4581,17582.0
45.4333,11.7833,16448.0
32.3778,51.3181,17335.0
8.6603,99.3768,17373.0
-19.7606,-43.0289,17528.0
50.0097,8.45,16284.0
17.6736,82.9634,15753.0
34.9667,-4.55,17496.0
51.2278,5.4422,17174.0
36.1285,-78.7502,17575.0
-6.18,-43.7839,17562.0
40.9049,-80.8491,17571.0
-6.2378,-42.6878,17556.0
32.0456,130.8111,17508.0
51.7511,11.0428,17442.0
50.0,12.0667,17217.0
43.1192,5.8022,16696.0
36.955,8.755,17425.0
32.9844,129.0733,17479.0
30.5818,-88.2128,17560.0
-21.995,-42.9139,17525.0
53.75,27.3333,17507.0
-19.265,-40.3328,17530.0
37.4411,140.4928,17319.0
34.9158,-4.5686,17351.0
14.4878,-90.8058,17369.0
30.169,-85.7407,17550.0
45.2099,-93.3893,17549.0
9.7,125.5833,17323.0
48.2264,11.6725,17120.0
53.0054,11.7503,17206.0
50.5786,7.2306,17032.0
56.196,12.5769,16001.0
43.6108,10.97,17283.0
22.3034,88.6678,15881.0
48.2667,10.8167,17199.0
47.0196,-65.5072,17537.0
44.0308,23.3525,17437.0
37.6375,-77.5062,17535.0
41.0,16.8667,16963.0
42.853,-70.9446,17532.0
54.3667,60.8167,17508.0
53.7898,-1.8504,17276.0
34.4868,62.5918,17484.0
48.0756,8.6361,16829.0
18.9475,79.094,17243.0
32.55,-7.5,17454.0
37.7173,-88.9279,17520.0
41.1023,-81.4216,17519.0
-21.8025,-49.61,17499.0
41.0957,-74.0155,17517.0
16.1167,80.9333,17067.0
43.6103,1.4986,16520.0
-19.0369,-43.425,17503.0
39.1016,-76.8051,17513.0
43.2553,-79.0717,17511.0
39.0722,-0.2658,17162.0
50.6167,5.75,16888.0
41.5175,-88.2149,17509.0
44.1778,43.5,17451.0
27.6463,-80.393,17503.0
19.4189,-101.9088,17394.0
34.6837,-82.8124,17501.0
-19.8008,-45.6858,17486.0
49.3,7.0667,16468.0
60.8167,23.6167,17422.0
15.7913,80.377,16931.0
53.1167,34.9833,17466.0
12.65,124.1,17096.0
47.6472,19.0269,17139.0
-21.9339,-42.6089,17434.0
24.56,87.89,15963.0
38.7884,-90.2078,17485.0
32.4697,131.6489,17341.0
43.2295,13.6861,17144.0
54.1167,36.5,17450.0
45.5897,9.3359,15644.0
44.3327,10.8331,17361.0
51.1058,5.8706,17251.0
-7.0219,-45.4808,17474.0
28.7592,-81.3359,17479.0
16.6569,81.7461,16038.0
41.91,0.19,17362.0
52.2608,10.3719,17247.0
8.4672,-74.5367,17422.0
57.4333,41.1667,16539.0
39.0392,-122.9218,17466.0
-9.5878,-67.5328,17459.0
46.1167,32.9167,17344.0
48.0867,9.2164,17278.0
-14.3358,-43.7739,17455.0
45.85,-73.7667,17463.0
34.8356,137.9272,17333.0
43.9858,22.9575,17336.0
61.4964,-149.6535,17457.0
12.2584,122.0543,17171.0
39.4582,-77.9776,17454.0
4.8519,-74.2628,17254.0
45.6855,28.6134,17400.0
38.65,-8.2167,17437.0
40.2709,-74.0948,17451.0
34.5442,-4.8036,17333.0
24.0738,88.1214,16354.0
47.2047,8.7578,16269.0
16.5167,121.6,17137.0
19.2667,121.4833,17410.0
-23.0134,-48.0078,17406.0
-45.4068,-72.6977,17441.0
35.3736,36.6017,17052.0
53.4833,26.7333,17420.0
-20.5828,-46.9219,17412.0
50.4128,9.0092,17285.0
40.2962,-75.1393,17431.0
42.9063,-85.8269,17431.0
-37.771,-67.7173,17430.0
45.45,11.9333,16176.0
-11.8469,-40.7908,17398.0
35.6883,105.2586,17320.0
42.1,1.8456,16682.0
51.9569,7.0056,17205.0
49.8,129.4,17372.0
-16.9619,-49.2289,17398.0
5.1017,-73.7981,17318.0
-26.4,-54.6333,17365.0
39.1335,-77.1465,17414.0
50.5531,6.7661,17299.0
34.1922,133.8414,17324.0
51.6942,5.9733,17071.0
51.5158,5.5022,16904.0
-3.7269,-44.2228,17381.0
40.6994,-74.3253,17406.0
58.0833,60.7167,17373.0
39.0223,-84.7217,17401.0
-27.0569,-49.5178,17330.0
38.9577,-90.2156,17400.0
37.45,-6.0,16484.0
40.1735,-76.8655,17399.0
45.6756,-118.8209,17398.0
53.3572,-113.4147,17396.0
50.5167,3.5833,17113.0
52.3667,4.5333,17011.0
7.1412,100.2905,17257.0
9.9715,123.4047,16910.0
6.1122,-75.9839,17317.0
40.6239,118.1081,16896.0
30.5743,-97.4234,17383.0
54.1378,10.6181,16971.0
-20.9458,-44.9189,17345.0
29.6235,-95.7331,17380.0
51.3775,10.1344,17105.0
49.4464,24.9436,17316.0
31.4737,-4.7424,17360.0
45.8833,10.85,17370.0
54.5805,16.8619,15812.0
29.9707,-94.0015,17371.0
37.265,-77.3969,17370.0
51.8833,8.9667,17178.0
48.3858,16.2108,16916.0
19.3333,-96.9833,16353.0
-37.1525,-58.4882,17364.0
38.6208,66.2481,17253.0
47.3506,8.2778,16078.0
-25.915,-53.4728,17308.0
16.9,120.4667,17187.0
41.5922,-71.2745,17363.0
29.6271,-95.5653,17362.0
47.8514,9.0114,17114.0
48.7,44.5667,17327.0
41.7153,-72.2173,17358.0
54.7667,20.6,17295.0
-19.865,-42.9678,17327.0
40.9167,14.5167,16182.0
-12.0889,-41.6378,17332.0
45.6,10.15,16681.0
55.2333,63.2833,17336.0
-20.4639,-41.4128,17319.0
-28.615,-49.0258,17290.0
-8.3589,-35.7619,17104.0
42.1498,-79.9501,17340.0
40.2503,-77.0566,17338.0
51.1731,7.9725,17173.0
48.5669,11.2583,17106.0
39.743,-74.2804,17333.0
-3.5014,-80.2722,16971.0
-5.31,-38.9208,17315.0
36.3833,-5.25,16849.0
43.6569,11.1858,17171.0
40.3871,36.0863,17278.0
47.0567,7.6264,16280.0
45.4667,8.9833,17304.0
52.0583,19.2,15593.0
21.1933,-99.005,17214.0
15.717,77.6,16691.0
-14.7708,-42.655,17301.0
48.7272,18.7619,17119.0
29.369,-94.9957,17319.0
54.046,-2.894,17016.0
52.2594,4.4919,16605.0
50.4016,18.901,15862.0
51.2667,14.1,16995.0
17.3099,99.8263,17148.0
48.5472,22.9861,17234.0
41.1632,-7.789,17131.0
50.1831,8.4635,16648.0
43.5678,3.9021,16710.0
42.0361,0.1264,17146.0
51.3,7.6667,16922.0
44.5545,-73.2167,17303.0
48.2583,13.0333,17095.0
-7.14,-35.0858,17212.0
49.5667,5.805,16927.0
38.0487,-84.7259,17298.0
41.3749,-88.4305,17296.0
10.25,124.9833,16990.0
24.0306,88.1181,16198.0
52.5222,8.1956,17127.0
41.6695,-87.9836,17291.0
11.9333,-8.4167,17232.0
38.7931,-77.6347,17287.0
-27.1158,-49.9978,17260.0
16.5524,79.5529,16523.0
41.9855,-76.5207,17281.0
40.7072,17.6594,17120.0
51.1167,9.1167,17137.0
20.2024,-104.0504,17257.0
60.9167,34.1667,17270.0
-18.5489,-42.5569,17260.0
43.42,-2.7264,16784.0
53.45,51.4333,17252.0
49.0275,2.3267,15418.0
27.8911,-97.3284,17268.0
-21.0328,-44.7578,17243.0
52.5833,58.3167,17254.0
45.8167,9.2167,16346.0
39.8172,-74.9898,17263.0
49.0778,8.3925,16625.0
43.05,-81.45,17262.0
-20.685,-43.3,17232.0
23.9423,116.7865,17100.0
32.5353,-3.4481,16166.0
45.2317,5.6831,15801.0
20.9,-98.5833,17163.0
-23.2267,-47.9531,17163.0
31.8288,-7.5262,16539.0
-6.6419,-35.79,17149.0
17.0033,81.1953,16790.0
-26.75,-48.6667,17078.0
19.82,-71.05,17169.0
36.6786,138.9991,17223.0
34.7153,136.9297,16805.0
41.6147,-93.798,17242.0
45.9958,18.6797,17089.0
-5.1139,-43.81,17238.0
41.21,1.6736,16051.0
-10.5389,-37.4361,17173.0
42.4551,-75.0666,17236.0
46.2,-61.1,17235.0
40.0484,-77.5227,17234.0
44.9247,-0.4867,16563.0
41.8311,-71.8499,17231.0
47.75,11.3667,16586.0
35.5479,-100.9651,17230.0
64.9125,25.5083,17066.0
23.7311,88.4329,16350.0
53.8833,10.65,16926.0
50.9053,7.5422,16985.0
50.3979,3.7807,16716.0
14.9252,-91.616,16751.0
50.4373,15.3517,16551.0
33.6561,131.0561,17067.0
38.3833,-4.85,17156.0
40.9488,-124.0857,17208.0
39.1869,-76.633,17208.0
-8.855,-49.7219,17206.0
51.5833,21.5667,17075.0
50.6508,13.1647,17097.0
40.1167,-8.5,17078.0
44.5392,10.8117,17099.0
41.1722,-111.9577,17199.0
49.2858,1.0083,16205.0
-6.8528,-35.3808,17122.0
40.1883,31.3509,17181.0
-7.1878,-39.7369,17170.0
47.6167,21.35,17109.0
-22.2528,-47.8228,17160.0
49.3297,6.0619,15888.0
53.5264,-114.0069,17189.0
